,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
8372,Reservoir,3,h,625000,07/05/2016,11.2,3073,3.0,2.0,1.0,267.0,-37.7132,145.0075
8373,Reservoir,2,u,357500,07/05/2016,11.2,3073,2.0,1.0,1.0,129.0,-37.7099,145.0131
8378,Reservoir,2,u,427500,07/11/2016,11.2,3073,2.0,1.0,1.0,146.0,-37.719,145.0014
8379,Reservoir,4,h,851000,07/11/2016,11.2,3073,4.0,2.0,2.0,581.0,-37.6926,144.9861
8380,Reservoir,3,h,998000,07/11/2016,11.2,3073,3.0,2.0,3.0,479.0,-37.7271,144.9968
8382,Reservoir,4,h,1030000,07/11/2016,11.2,3073,4.0,2.0,3.0,630.0,-37.721,144.9952
8383,Reservoir,2,h,498000,07/11/2016,11.2,3073,2.0,1.0,3.0,310.0,-37.7288,145.0224
8384,Reservoir,2,u,410000,07/11/2016,11.2,3073,2.0,1.0,1.0,180.0,-37.7283,145.0207
8385,Reservoir,2,u,450000,07/11/2016,11.2,3073,2.0,1.0,1.0,95.0,-37.7283,144.9991
8386,Reservoir,1,u,341000,07/11/2016,11.2,3073,1.0,1.0,1.0,125.0,-37.711,145.0052
8387,Reservoir,2,u,270000,07/11/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7304,145.0158
8388,Reservoir,3,h,900000,07/11/2016,11.2,3073,3.0,2.0,2.0,634.0,-37.7262,144.997
8389,Reservoir,3,h,500000,08/10/2016,11.2,3073,3.0,1.0,1.0,320.0,-37.7248,145.023
8390,Reservoir,4,h,1015000,08/10/2016,11.2,3073,4.0,1.0,1.0,518.0,-37.726,145.0044
8391,Reservoir,3,h,915000,08/10/2016,11.2,3073,3.0,3.0,2.0,618.0,-37.7154,144.9962
8392,Reservoir,2,h,380000,08/10/2016,11.2,3073,2.0,1.0,1.0,159.0,-37.6998,145.0248
8393,Reservoir,2,u,468000,08/10/2016,11.2,3073,3.0,2.0,2.0,234.0,-37.7172,145.016
8394,Reservoir,3,h,800000,08/10/2016,11.2,3073,3.0,1.0,2.0,570.0,-37.718,144.9999
8395,Reservoir,2,u,380000,08/10/2016,11.2,3073,2.0,1.0,1.0,149.0,-37.7177,144.9917
8396,Reservoir,3,h,600000,08/10/2016,11.2,3073,3.0,1.0,1.0,370.0,-37.719,144.9971
8397,Reservoir,3,t,530000,08/10/2016,11.2,3073,3.0,2.0,1.0,229.0,-37.7036,145.0145
8399,Reservoir,3,t,592000,08/10/2016,11.2,3073,3.0,1.0,1.0,270.0,-37.702,145.0148
8402,Reservoir,2,h,611000,08/10/2016,11.2,3073,2.0,1.0,2.0,379.0,-37.7108,145.0048
8404,Reservoir,2,u,440000,08/10/2016,11.2,3073,2.0,1.0,2.0,132.0,-37.709,145.0219
8405,Reservoir,3,h,650000,10/09/2016,11.2,3073,3.0,1.0,3.0,620.0,-37.7099,144.9938
8406,Reservoir,2,t,416000,10/09/2016,11.2,3073,2.0,1.0,1.0,159.0,-37.7059,145.0115
8407,Reservoir,3,h,610000,10/09/2016,11.2,3073,3.0,1.0,2.0,492.0,-37.7205,144.9872
8408,Reservoir,3,h,890000,10/09/2016,11.2,3073,3.0,2.0,2.0,634.0,-37.7199,144.9965
8409,Reservoir,3,u,301000,10/09/2016,11.2,3073,3.0,1.0,1.0,0.0,-37.7272,145.0057
8410,Reservoir,3,h,865000,10/09/2016,11.2,3073,2.0,1.0,3.0,560.0,-37.721,144.9885
8412,Reservoir,2,u,436000,10/09/2016,11.2,3073,2.0,1.0,1.0,140.0,-37.7285,145.0242
8414,Reservoir,4,h,650000,10/09/2016,11.2,3073,4.0,1.0,2.0,650.0,-37.7126,145.015
8415,Reservoir,2,u,432000,10/09/2016,11.2,3073,2.0,1.0,1.0,137.0,-37.7241,145.0114
8416,Reservoir,3,h,650000,10/09/2016,11.2,3073,3.0,1.0,1.0,700.0,-37.7125,145.022
8418,Reservoir,2,h,836000,10/12/2016,11.2,3073,2.0,1.0,3.0,821.0,-37.7093,145.0006
8422,Reservoir,2,u,401000,10/12/2016,11.2,3073,2.0,1.0,1.0,184.0,-37.7043,145.0277
8423,Reservoir,2,h,635000,10/12/2016,11.2,3073,2.0,1.0,1.0,608.0,-37.7293,145.0224
8424,Reservoir,2,u,491000,10/12/2016,11.2,3073,2.0,1.0,1.0,168.0,-37.7167,145.0001
8426,Reservoir,2,u,420000,10/12/2016,11.2,3073,2.0,1.0,0.0,207.0,-37.7145,144.9962
8427,Reservoir,3,h,810000,10/12/2016,11.2,3073,3.0,1.0,2.0,564.0,-37.7196,144.9899
8428,Reservoir,3,h,780000,10/12/2016,11.2,3073,3.0,1.0,2.0,457.0,-37.7199,145.0155
8430,Reservoir,2,u,520000,10/12/2016,11.2,3073,2.0,1.0,1.0,135.0,-37.7181,144.9985
8432,Reservoir,3,h,660000,10/12/2016,11.2,3073,3.0,1.0,1.0,754.0,-37.7009,144.999
8434,Reservoir,2,h,555000,11/02/2017,11.2,3073,2.0,1.0,2.0,229.0,-37.71,145.0082
8435,Reservoir,2,t,350000,11/02/2017,11.2,3073,2.0,1.0,1.0,0.0,-37.7091,145.0255
8436,Reservoir,3,h,540000,11/02/2017,11.2,3073,3.0,2.0,2.0,215.0,-37.7257,145.0243
8437,Reservoir,3,t,678000,11/03/2017,11.2,3073,3.0,2.0,1.0,230.0,-37.7077,145.0211
8440,Reservoir,3,h,812000,12/06/2016,11.2,3073,3.0,1.0,2.0,696.0,-37.7223,145.0126
8442,Reservoir,3,h,682000,12/06/2016,11.2,3073,3.0,1.0,1.0,750.0,-37.7107,145.0317
8445,Reservoir,2,t,380000,12/11/2016,11.2,3073,2.0,1.0,1.0,83.0,-37.7171,145.0019
8446,Reservoir,1,u,350000,12/11/2016,11.2,3073,1.0,1.0,2.0,96.0,-37.7175,145.0081
8447,Reservoir,4,h,750000,12/11/2016,11.2,3073,4.0,2.0,4.0,820.0,-37.6945,144.992
8449,Reservoir,2,t,495000,12/11/2016,11.2,3073,2.0,1.0,1.0,96.0,-37.7139,145.0198
8450,Reservoir,2,h,644000,12/11/2016,11.2,3073,2.0,1.0,2.0,455.0,-37.7246,144.9995
8452,Reservoir,4,h,895500,12/11/2016,11.2,3073,4.0,2.0,4.0,864.0,-37.7034,144.9886
8453,Reservoir,3,u,500000,12/11/2016,11.2,3073,3.0,1.0,1.0,359.0,-37.6957,145.0161
8454,Reservoir,3,h,940000,12/11/2016,11.2,3073,3.0,1.0,2.0,756.0,-37.7249,144.9854
8457,Reservoir,2,h,755000,12/11/2016,11.2,3073,2.0,1.0,2.0,0.0,-37.7231,145.0168
8458,Reservoir,2,t,568000,12/11/2016,11.2,3073,2.0,1.0,1.0,120.0,-37.7239,145.0083
8459,Reservoir,2,u,350000,12/11/2016,11.2,3073,2.0,1.0,1.0,102.0,-37.7064,145.0264
8460,Reservoir,2,u,452000,13/08/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.703,145.0201
8461,Reservoir,2,u,335000,13/08/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7112,144.9989
8462,Reservoir,3,h,585000,13/08/2016,11.2,3073,3.0,1.0,3.0,620.0,-37.7293,145.032
8467,Reservoir,2,u,360000,13/08/2016,11.2,3073,2.0,1.0,1.0,139.0,-37.7327,145.0347
8468,Reservoir,2,u,380000,13/08/2016,11.2,3073,2.0,1.0,1.0,220.0,-37.7327,145.0347
8470,Reservoir,3,h,546000,13/08/2016,11.2,3073,3.0,1.0,2.0,592.0,-37.728,145.0352
8472,Reservoir,3,u,400000,13/08/2016,11.2,3073,3.0,1.0,1.0,172.0,-37.7092,145.0274
8473,Reservoir,4,h,1700000,13/08/2016,11.2,3073,4.0,2.0,4.0,601.0,-37.7176,145.0058
8474,Reservoir,3,h,592500,14/05/2016,11.2,3073,3.0,2.0,1.0,215.0,-37.7094,145.0204
8476,Reservoir,3,h,830000,14/05/2016,11.2,3073,1.0,1.0,1.0,509.0,-37.7261,144.9983
8477,Reservoir,2,u,360000,14/05/2016,11.2,3073,2.0,1.0,1.0,132.0,-37.708,145.0223
8478,Reservoir,3,h,655000,14/05/2016,11.2,3073,2.0,1.0,1.0,644.0,-37.713,145.0137
8481,Reservoir,3,h,410000,15/10/2016,11.2,3073,3.0,1.0,1.0,250.0,-37.6974,145.0213
8482,Reservoir,2,h,836000,15/10/2016,11.2,3073,2.0,1.0,1.0,931.0,-37.7033,145.0169
8483,Reservoir,2,h,635000,15/10/2016,11.2,3073,2.0,2.0,2.0,654.0,-37.7134,145.0235
8484,Reservoir,4,h,811000,15/10/2016,11.2,3073,4.0,2.0,3.0,525.0,-37.7029,145.0324
8486,Reservoir,2,h,650000,15/10/2016,11.2,3073,2.0,1.0,1.0,750.0,-37.7092,144.9933
8491,Reservoir,3,h,765000,15/10/2016,11.2,3073,3.0,1.0,2.0,551.0,-37.7214,145.0241
8492,Reservoir,2,u,440000,15/10/2016,11.2,3073,2.0,1.0,2.0,132.0,-37.709,145.0219
8495,Reservoir,3,h,715000,15/10/2016,11.2,3073,3.0,2.0,2.0,251.0,-37.7255,145.0088
8497,Reservoir,4,h,670000,16/04/2016,11.2,3073,4.0,2.0,2.0,578.0,-37.7064,145.0321
8499,Reservoir,2,u,376000,16/04/2016,11.2,3073,2.0,1.0,1.0,104.0,-37.7104,145.0076
8500,Reservoir,2,u,323000,16/04/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7093,145.0084
8501,Reservoir,3,h,680000,16/04/2016,11.2,3073,3.0,1.0,4.0,527.0,-37.6983,144.9941
8502,Reservoir,2,t,530000,16/04/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7141,145.0047
8505,Reservoir,4,h,786000,16/04/2016,11.2,3073,4.0,3.0,1.0,595.0,-37.7283,145.0072
8507,Reservoir,2,u,390000,16/04/2016,11.2,3073,2.0,1.0,1.0,122.0,-37.7261,144.9961
8509,Reservoir,3,h,650000,16/04/2016,11.2,3073,3.0,1.0,2.0,468.0,-37.7184,144.9962
8510,Reservoir,3,h,540000,16/04/2016,11.2,3073,3.0,1.0,2.0,496.0,-37.7156,144.9825
8512,Reservoir,3,h,685000,16/07/2016,11.2,3073,3.0,1.0,1.0,497.0,-37.7096,145.0036
8513,Reservoir,3,h,800000,16/07/2016,11.2,3073,3.0,2.0,3.0,574.0,-37.722,144.9922
8515,Reservoir,3,h,830000,16/07/2016,11.2,3073,3.0,1.0,2.0,671.0,-37.7187,145.0127
8516,Reservoir,2,u,330000,16/07/2016,11.2,3073,2.0,1.0,1.0,90.0,-37.7295,145.0243
8518,Reservoir,3,h,539000,16/07/2016,11.2,3073,3.0,1.0,1.0,474.0,-37.7086,144.9919
8528,Reservoir,3,h,622500,17/09/2016,11.2,3073,3.0,1.0,1.0,456.0,-37.7038,145.0281
8529,Reservoir,4,h,767500,17/09/2016,11.2,3073,3.0,2.0,2.0,834.0,-37.704,145.0299
8530,Reservoir,3,h,780000,17/09/2016,11.2,3073,3.0,1.0,2.0,464.0,-37.7245,145.004
8531,Reservoir,3,h,668000,17/09/2016,11.2,3073,3.0,2.0,1.0,618.0,-37.6989,145.0212
8535,Reservoir,4,h,1215000,17/09/2016,11.2,3073,4.0,2.0,4.0,748.0,-37.7247,145.0096
8538,Reservoir,3,h,1120000,18/03/2017,11.2,3073,3.0,1.0,2.0,744.0,-37.7285,144.9961
8540,Reservoir,3,u,470000,18/03/2017,11.2,3073,3.0,1.0,2.0,159.0,-37.7277,145.0248
8541,Reservoir,3,h,800000,18/03/2017,11.2,3073,3.0,1.0,1.0,858.0,-37.7075,145.0136
8543,Reservoir,2,h,1700000,18/03/2017,11.2,3073,2.0,1.0,6.0,1041.0,-37.7152,144.997
8544,Reservoir,3,h,655000,18/03/2017,11.2,3073,3.0,2.0,2.0,456.0,-37.7061,145.0308
8546,Reservoir,3,h,885000,18/03/2017,11.2,3073,3.0,1.0,2.0,518.0,-37.7303,145.0171
8547,Reservoir,2,h,510000,18/03/2017,11.2,3073,2.0,1.0,2.0,268.0,-37.7113,145.0224
8548,Reservoir,2,u,440000,18/03/2017,11.2,3073,2.0,1.0,1.0,183.0,-37.7078,145.033
8551,Reservoir,3,h,703000,18/06/2016,11.2,3073,3.0,2.0,1.0,597.0,-37.7066,145.0203
8553,Reservoir,2,u,424000,18/06/2016,11.2,3073,2.0,1.0,1.0,141.0,-37.7149,145.0009
8554,Reservoir,4,h,750000,18/06/2016,11.2,3073,4.0,1.0,2.0,747.0,-37.7054,145.0137
8557,Reservoir,3,h,613000,18/06/2016,11.2,3073,3.0,1.0,2.0,745.0,-37.7007,144.9815
8559,Reservoir,3,h,779000,18/06/2016,11.2,3073,3.0,1.0,2.0,945.0,-37.7027,145.0001
8560,Reservoir,2,t,425000,18/06/2016,11.2,3073,2.0,1.0,1.0,145.0,-37.7284,145.0361
8562,Reservoir,5,h,791000,18/06/2016,11.2,3073,4.0,3.0,1.0,961.0,-37.7024,144.984
8563,Reservoir,3,h,475000,18/06/2016,11.2,3073,3.0,1.0,1.0,535.0,-37.692,144.9781
8566,Reservoir,3,h,950000,19/11/2016,11.2,3073,3.0,2.0,2.0,565.0,-37.7196,144.997
8567,Reservoir,2,u,352000,19/11/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.703,145.014
8571,Reservoir,4,h,730000,19/11/2016,11.2,3073,4.0,1.0,2.0,770.0,-37.6981,144.9989
8572,Reservoir,2,h,791000,19/11/2016,11.2,3073,2.0,1.0,3.0,720.0,-37.7076,145.017
8573,Reservoir,3,h,905000,19/11/2016,11.2,3073,3.0,1.0,2.0,950.0,-37.7022,145.0078
8574,Reservoir,2,u,480000,19/11/2016,11.2,3073,2.0,2.0,1.0,145.0,-37.7053,145.0173
8575,Reservoir,3,h,767000,19/11/2016,11.2,3073,3.0,1.0,2.0,561.0,-37.7098,145.0031
8577,Reservoir,3,h,871000,19/11/2016,11.2,3073,3.0,1.0,3.0,614.0,-37.7276,144.989
8578,Reservoir,3,u,450000,22/05/2016,11.2,3073,3.0,1.0,2.0,179.0,-37.7108,145.0289
8580,Reservoir,3,h,921500,22/05/2016,11.2,3073,3.0,2.0,1.0,527.0,-37.7238,144.9964
8584,Reservoir,2,t,490000,22/05/2016,11.2,3073,3.0,1.0,1.0,126.0,-37.7186,145.0166
8585,Reservoir,3,h,787000,22/05/2016,11.2,3073,3.0,1.0,1.0,563.0,-37.7258,145.0129
8587,Reservoir,2,u,300000,22/08/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7112,144.9989
8588,Reservoir,2,u,335000,22/08/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7112,144.9989
8589,Reservoir,3,h,670500,22/08/2016,11.2,3073,3.0,1.0,2.0,654.0,-37.7229,145.0225
8590,Reservoir,5,h,1050000,22/08/2016,11.2,3073,5.0,2.0,1.0,578.0,-37.7061,145.0147
8591,Reservoir,3,u,475000,22/08/2016,11.2,3073,3.0,1.0,2.0,521.0,-37.7097,144.9912
8592,Reservoir,2,u,440000,22/08/2016,11.2,3073,2.0,1.0,1.0,153.0,-37.7098,145.0211
8595,Reservoir,3,h,851500,22/08/2016,11.2,3073,3.0,1.0,1.0,0.0,-37.7217,144.9954
8596,Reservoir,2,h,623500,22/08/2016,11.2,3073,2.0,1.0,0.0,452.0,-37.7271,145.0009
8598,Reservoir,4,h,830000,22/08/2016,11.2,3073,4.0,1.0,4.0,791.0,-37.7001,144.9936
8599,Reservoir,3,h,572000,23/04/2016,11.2,3073,3.0,1.0,2.0,41400.0,-37.7104,145.0257
8601,Reservoir,3,h,600000,23/04/2016,11.2,3073,3.0,2.0,2.0,0.0,-37.7208,145.0148
8602,Reservoir,3,h,450000,23/04/2016,11.2,3073,2.0,2.0,2.0,185.0,-37.7211,145.0147
8604,Reservoir,2,u,525000,23/04/2016,11.2,3073,3.0,1.0,2.0,284.0,-37.705,145.0152
8607,Reservoir,3,h,692500,23/04/2016,11.2,3073,3.0,2.0,2.0,803.0,-37.7086,145.0313
8608,Reservoir,4,h,790000,23/04/2016,11.2,3073,4.0,2.0,2.0,1090.0,-37.7243,145.0014
8610,Reservoir,3,h,785000,24/09/2016,11.2,3073,3.0,1.0,1.0,719.0,-37.709,145.0015
8612,Reservoir,2,h,840000,24/09/2016,11.2,3073,2.0,1.0,1.0,714.0,-37.726,144.9858
8613,Reservoir,5,h,925000,24/09/2016,11.2,3073,5.0,3.0,4.0,922.0,-37.6961,144.9865
8617,Reservoir,3,h,700000,24/09/2016,11.2,3073,3.0,1.0,1.0,621.0,-37.7195,145.0074
8618,Reservoir,4,h,801000,24/09/2016,11.2,3073,3.0,1.0,2.0,771.0,-37.705,145.0035
8619,Reservoir,1,u,216000,24/09/2016,11.2,3073,2.0,1.0,1.0,0.0,-37.7111,144.9919
8620,Reservoir,1,u,220000,24/09/2016,11.2,3073,1.0,1.0,1.0,0.0,-37.7111,144.9919
8622,Reservoir,3,h,866000,24/09/2016,11.2,3073,3.0,1.0,2.0,569.0,-37.7313,145.0224
8624,Reservoir,2,u,340000,24/09/2016,11.2,3073,2.0,1.0,1.0,151.0,-37.7126,144.99
8626,Reservoir,2,h,500250,25/02/2017,11.2,3073,2.0,1.0,1.0,425.0,-37.7047,145.0252
8627,Reservoir,1,h,395000,25/02/2017,11.2,3073,1.0,1.0,1.0,94.0,-37.7186,145.011
8628,Reservoir,3,h,810000,25/02/2017,11.2,3073,3.0,2.0,3.0,486.0,-37.7164,145.0048
8630,Reservoir,2,h,790000,25/02/2017,11.2,3073,2.0,1.0,1.0,585.0,-37.719,144.9972
8634,Reservoir,2,u,465000,25/02/2017,11.2,3073,2.0,1.0,1.0,111.0,-37.7128,145.0075
8635,Reservoir,3,h,601000,25/02/2017,11.2,3073,3.0,1.0,2.0,460.0,-37.6917,144.9755
8636,Reservoir,2,h,772000,25/02/2017,11.2,3073,2.0,1.0,1.0,0.0,-37.7106,145.0138
8638,Reservoir,2,h,968000,25/02/2017,11.2,3073,2.0,1.0,2.0,631.0,-37.7211,145.0195
8640,Reservoir,3,h,928000,25/02/2017,11.2,3073,3.0,1.0,1.0,696.0,-37.7218,145.015
8641,Reservoir,2,u,300000,26/07/2016,11.2,3073,2.0,1.0,1.0,87.0,-37.7174,145.0016
8642,Reservoir,2,t,420000,26/07/2016,11.2,3073,2.0,1.0,2.0,153.0,-37.702,145.0324
8643,Reservoir,4,h,885000,26/07/2016,11.2,3073,4.0,2.0,3.0,936.0,-37.7021,145.0178
8644,Reservoir,2,u,240000,26/07/2016,11.2,3073,2.0,1.0,1.0,82.0,-37.6983,145.0104
8645,Reservoir,3,h,815000,26/07/2016,11.2,3073,3.0,1.0,2.0,550.0,-37.7208,144.9887
8646,Reservoir,3,h,882500,26/07/2016,11.2,3073,3.0,2.0,2.0,681.0,-37.7217,145.0163
8647,Reservoir,3,h,793000,26/07/2016,11.2,3073,3.0,1.0,2.0,589.0,-37.7195,144.9982
8652,Reservoir,3,h,550000,27/06/2016,11.2,3073,3.0,2.0,2.0,260.0,-37.7106,145.0225
8654,Reservoir,2,u,477000,27/06/2016,11.2,3073,2.0,1.0,2.0,115.0,-37.7156,144.9977
8657,Reservoir,2,u,433000,27/06/2016,11.2,3073,2.0,1.0,1.0,236.0,-37.6984,144.9997
8658,Reservoir,3,u,672000,27/06/2016,11.2,3073,3.0,1.0,2.0,855.0,-37.7328,145.0348
8659,Reservoir,2,h,680000,27/06/2016,11.2,3073,2.0,1.0,1.0,750.0,-37.7089,145.0192
8661,Reservoir,3,h,751000,27/11/2016,11.2,3073,3.0,1.0,2.0,604.0,-37.723,145.0024
8665,Reservoir,3,h,851000,27/11/2016,11.2,3073,3.0,1.0,1.0,826.0,-37.7013,145.0244
8667,Reservoir,3,h,777000,27/11/2016,11.2,3073,3.0,1.0,2.0,480.0,-37.7265,144.9918
8669,Reservoir,4,h,1162000,27/11/2016,11.2,3073,4.0,3.0,4.0,695.0,-37.7264,145.0198
8670,Reservoir,3,h,620000,27/11/2016,11.2,3073,3.0,1.0,2.0,653.0,-37.7108,145.0156
8671,Reservoir,3,h,1025000,27/11/2016,11.2,3073,3.0,1.0,4.0,670.0,-37.7242,145.0154
8672,Reservoir,3,h,762500,27/11/2016,11.2,3073,3.0,1.0,2.0,677.0,-37.7101,144.9999
8673,Reservoir,3,h,832000,27/11/2016,11.2,3073,3.0,1.0,2.0,496.0,-37.7263,145.0003
8674,Reservoir,5,h,820000,27/11/2016,11.2,3073,5.0,2.0,2.0,737.0,-37.7306,145.0242
8677,Reservoir,3,h,784000,28/05/2016,11.2,3073,3.0,1.0,2.0,602.0,-37.7115,145.0009
8678,Reservoir,4,h,1186000,28/05/2016,11.2,3073,4.0,1.0,2.0,895.0,-37.7285,144.9964
8679,Reservoir,3,h,665000,28/05/2016,11.2,3073,3.0,1.0,1.0,467.0,-37.7219,144.9892
8680,Reservoir,2,u,405000,28/05/2016,11.2,3073,2.0,1.0,1.0,121.0,-37.7146,145.001
8682,Reservoir,2,u,431000,28/05/2016,11.2,3073,2.0,1.0,1.0,139.0,-37.7175,145.0
8684,Reservoir,4,h,885000,28/05/2016,11.2,3073,4.0,2.0,2.0,508.0,-37.7129,145.0047
8686,Reservoir,3,h,718500,28/05/2016,11.2,3073,3.0,1.0,6.0,807.0,-37.704,144.9864
8687,Reservoir,5,h,762500,28/05/2016,11.2,3073,3.0,2.0,2.0,548.0,-37.7099,145.0333
8689,Reservoir,3,h,737000,28/05/2016,11.2,3073,2.0,3.0,6.0,957.0,-37.7012,145.0069
8697,Reservoir,3,h,810000,28/08/2016,11.2,3073,3.0,2.0,2.0,279.0,-37.7192,144.9971
8700,Reservoir,2,h,610000,28/08/2016,11.2,3073,3.0,1.0,2.0,383.0,-37.7103,145.0037
8701,Reservoir,2,u,430000,28/08/2016,11.2,3073,2.0,1.0,1.0,152.0,-37.7173,144.9976
8702,Reservoir,2,h,730000,28/08/2016,11.2,3073,2.0,1.0,2.0,637.0,-37.7207,145.0196
8703,Reservoir,4,h,680000,28/08/2016,11.2,3073,4.0,1.0,2.0,561.0,-37.697,144.9989
8704,Reservoir,3,h,705000,30/07/2016,11.2,3073,3.0,1.0,1.0,437.0,-37.7291,145.021
8705,Reservoir,3,h,705000,30/07/2016,11.2,3073,3.0,1.0,3.0,513.0,-37.7243,144.9883
8711,Reservoir,2,u,390000,30/07/2016,11.2,3073,2.0,1.0,1.0,133.0,-37.6983,144.9998
8713,Richmond,2,h,937000,03/09/2016,2.6,3121,2.0,1.0,1.0,125.0,-37.8106,144.994
8714,Richmond,3,h,1260000,03/09/2016,2.6,3121,2.0,1.0,0.0,203.0,-37.8166,144.9945
8716,Richmond,3,t,1236000,03/09/2016,2.6,3121,3.0,2.0,1.0,675.0,-37.8206,145.0003
8717,Richmond,2,u,540000,03/09/2016,2.6,3121,2.0,2.0,1.0,656.0,-37.8195,145.0103
8718,Richmond,2,u,795250,03/09/2016,2.6,3121,2.0,1.0,2.0,0.0,-37.8164,145.0136
8719,Richmond,2,u,582000,03/09/2016,2.6,3121,2.0,1.0,1.0,0.0,-37.824,144.9918
8720,Richmond,1,u,500000,03/09/2016,2.6,3121,1.0,1.0,1.0,0.0,-37.8226,145.013
8721,Richmond,3,h,1600000,03/12/2016,2.6,3121,3.0,2.0,1.0,115.0,-37.8163,144.9984
8722,Richmond,3,h,2180000,03/12/2016,2.6,3121,3.0,2.0,2.0,345.0,-37.8159,144.994
8723,Richmond,1,u,370000,03/12/2016,2.6,3121,1.0,1.0,1.0,502.0,-37.8214,144.9997
8728,Richmond,4,h,3335000,03/12/2016,2.6,3121,4.0,2.0,2.0,319.0,-37.8244,145.0044
8731,Richmond,2,h,935000,03/12/2016,2.6,3121,2.0,1.0,1.0,67.0,-37.8159,145.0033
8733,Richmond,3,h,1102000,04/02/2016,2.6,3121,3.0,2.0,0.0,194.0,-37.8265,145.0022
8736,Richmond,1,u,437500,04/03/2017,2.6,3121,1.0,1.0,1.0,778.0,-37.8177,144.9972
8737,Richmond,1,u,421000,04/03/2017,2.6,3121,1.0,1.0,1.0,8223.0,-37.8127,145.0094
8738,Richmond,2,u,479000,04/03/2017,2.6,3121,2.0,1.0,1.0,534.0,-37.8123,145.0081
8739,Richmond,5,h,3200000,04/03/2017,2.6,3121,5.0,3.0,3.0,618.0,-37.8157,145.0073
8740,Richmond,2,u,479000,04/03/2017,2.6,3121,2.0,1.0,1.0,0.0,-37.8258,145.0057
8742,Richmond,2,h,1042500,04/03/2017,2.6,3121,2.0,1.0,1.0,80.0,-37.8126,145.004
8743,Richmond,2,u,655000,04/03/2017,2.6,3121,2.0,1.0,1.0,1725.0,-37.8174,144.9949
8744,Richmond,2,h,1130000,04/03/2017,2.6,3121,2.0,2.0,3.0,114.0,-37.8212,145.005
8745,Richmond,2,u,561000,04/03/2017,2.6,3121,2.0,1.0,1.0,2571.0,-37.8198,145.005
8746,Richmond,2,u,635000,04/03/2017,2.6,3121,2.0,2.0,1.0,2740.0,-37.8231,144.9906
8747,Richmond,3,h,1010000,04/06/2016,2.6,3121,3.0,1.0,1.0,199.0,-37.8193,144.9993
8748,Richmond,2,h,1025000,04/06/2016,2.6,3121,2.0,1.0,1.0,169.0,-37.8235,145.0035
8750,Richmond,2,h,1102000,04/06/2016,2.6,3121,2.0,1.0,1.0,167.0,-37.8255,145.0013
8752,Richmond,2,u,550000,06/08/2016,2.6,3121,2.0,1.0,2.0,0.0,-37.815,145.0089
8754,Richmond,3,h,1152500,06/08/2016,2.6,3121,3.0,2.0,1.0,78.0,-37.8154,145.0061
8755,Richmond,4,h,1375000,06/08/2016,2.6,3121,4.0,2.0,2.0,58.0,-37.817,145.0135
8756,Richmond,3,h,1422000,06/08/2016,2.6,3121,3.0,1.0,0.0,339.0,-37.8215,145.0102
8757,Richmond,2,h,1506000,07/05/2016,2.6,3121,2.0,2.0,1.0,220.0,-37.8284,144.9989
8758,Richmond,3,h,1350000,07/05/2016,2.6,3121,3.0,1.0,2.0,332.0,-37.8131,145.005
8759,Richmond,3,h,1090000,07/05/2016,2.6,3121,3.0,1.0,3.0,283.0,-37.8127,145.0073
8762,Richmond,1,u,405000,07/05/2016,2.6,3121,1.0,1.0,1.0,7455.0,-37.822,145.0104
8764,Richmond,1,u,327000,07/11/2016,2.6,3121,1.0,1.0,1.0,0.0,-37.8127,145.0094
8765,Richmond,3,h,1474000,07/11/2016,2.6,3121,3.0,1.0,0.0,238.0,-37.8167,144.9977
8766,Richmond,3,h,1555000,07/11/2016,2.6,3121,3.0,1.0,0.0,250.0,-37.8167,144.9978
8769,Richmond,1,u,500000,07/11/2016,2.6,3121,1.0,1.0,1.0,0.0,-37.8198,145.005
8771,Richmond,2,u,815000,07/11/2016,2.6,3121,2.0,2.0,2.0,0.0,-37.8187,145.0079
8772,Richmond,1,u,345000,07/11/2016,2.6,3121,1.0,1.0,0.0,0.0,-37.8211,144.9955
8773,Richmond,1,u,345000,08/10/2016,2.6,3121,1.0,1.0,1.0,8223.0,-37.8127,145.0094
8774,Richmond,3,h,1275000,08/10/2016,2.6,3121,3.0,1.0,2.0,204.0,-37.8285,145.0022
8777,Richmond,3,h,1150000,08/10/2016,2.6,3121,3.0,1.0,0.0,176.0,-37.8116,145.0042
8778,Richmond,4,h,950000,08/10/2016,2.6,3121,4.0,1.0,0.0,254.0,-37.8201,144.9898
8779,Richmond,2,h,270000,08/10/2016,2.6,3121,2.0,1.0,1.0,0.0,-37.8231,144.9906
8781,Richmond,1,u,439000,10/09/2016,2.6,3121,1.0,1.0,1.0,3516.0,-37.8183,144.9979
8782,Richmond,2,u,695000,10/09/2016,2.6,3121,2.0,1.0,2.0,0.0,-37.8333,144.998
